steam_id,pais,total_jogos,jogos_ids
76561198420212345,BR,0,
76561198425699463,BR,11,730;10090;268910;271590;300820;381210;438740;1222700;1426210;2000950;3240220
76561198431439856,BR,8,10;80;100;730;203160;359550;623990;1097150
76561198438892519,UG,40,240;500;550;620;730;8980;202970;202990;204360;212910;218620;221100;239140;252490;269210;271590;274170;286160;304390;322500;346110;359550;407530;431960;437920;470220;578080;598780;623990;648800;654310;657200;674940;690040;729040;739630;803260;967050;1238860;3240220
76561198449074019,BR,6,730;286570;381210;578080;582660;706220
76561198802124996,BR,3,730;227300;2669320
76561198802126122,BR,37,70;730;227300;255710;415200;578080;582660;646910;648350;868360;873840;933110;945360;983380;993090;1001270;1044720;1119730;1123830;1180660;1190000;1248130;1272080;1331550;1377380;1506830;1509510;1509960;1812620;2248760;2300320;2559270;2669320;2670630;2978540;3097560;3669600
76561198804307942,BR,0,
76561198812454213,BR,3,730;218620;960090
76561198820124740,BR,24,730;12200;218620;227300;242760;244210;434570;460930;552520;648800;728880;799070;1003480;1149620;1172620;1174460;1238860;1274570;1506830;1812620;2625420;2670630;2916430;3097560
76561198843211033,BR,53,500;550;620;730;4000;202970;202990;212910;231430;242700;252950;271590;272510;285900;322330;346110;349040;381210;393380;407530;424840;431960;546560;562810;671860;739630;774941;880940;895400;945360;976310;1086940;1097150;1172620;1206610;1274570;1422450;1509960;1517290;1808500;1922010;1938090;2138720;2149010;2669320;2780980;3240220;3241660;3405690;3527290;3595230;3716600;3932890
76561198846577554,BR,9,730;203160;289690;442070;555000;582660;706220;760620;863550
76561198849583818,BR,16,550;730;34330;218620;232770;259340;351940;368180;431960;441380;460930;855700;863550;960090;1089350;1097150
76561198978527019,N/A,0,
76561199472902713,N/A,0,
76561199851170909,N/A,0,
76561198005968119,ES,76,10;20;30;40;50;60;70;130;400;550;570;730;24240;38400;39140;40800;40990;48000;63380;91310;107410;203160;207610;213850;219640;221380;226700;243470;262060;266840;269210;271590;284930;289650;295110;312610;319630;321040;322330;362300;381210;400240;413150;414700;433850;439700;447040;466730;468920;470220;477160;489520;489630;578080;629520;829590;834910;899770;945360;1063730;1086940;1097150;1260320;1422450;1466860;1509960;1754840;1942280;2287220;2488620;2591280;2617700;2694490;3240220;3527290;3837340
76561198103080743,N/A,0,
76561198141838344,BR,50,500;550;570;17450;22380;35000;39140;47810;49520;102500;220240;230230;239140;239250;269210;306130;322330;346110;367500;373420;377160;389730;394310;407530;424840;431960;435150;466560;489830;505230;570940;646570;960090;990080;1123770;1161590;1180660;1196590;1236300;1245620;1313140;1367590;1422450;1608450;2149010;2239710;2820820;2881650;3241660;3837340
76561198146218939,BR,96,20;50;70;130;220;320;360;400;440;550;620;730;1250;4000;19680;31280;32440;35420;49520;55230;105600;201700;203160;207140;218620;222880;223470;225260;225540;227300;231430;235460;239140;239450;242700;242760;244210;253230;270880;271590;282800;284160;289690;304390;304930;308600;310560;321040;322330;347720;362890;413150;424840;431960;434570;442070;526870;548430;552500;553850;555000;582660;629520;640590;648800;654310;657200;706220;753660;760620;797410;939620;945360;1097150;1172620;1174180;1238080;1238840;1238860;1293830;1404210;1422450;1659040;1703340;1942280;1944240;1966720;2149010;2337860;2881650;3240220;3241660;3335120;3438040;3527290;3673060
76561198216721433,BR,0,
76561198260709872,BR,40,43110;43160;108600;204450;231430;271590;275850;304390;346110;365590;371660;383120;397540;407530;424840;464920;524440;537800;582660;613100;619700;654310;691260;706220;815370;1119730;1129580;1149460;1172710;1180660;1190000;1269370;1515950;1658040;1931180;2149010;2221490;3179350;3240220;3528590
76561198309927385,N/A,0,
76561198315756688,BR,97,10;70;80;100;550;730;4000;24010;34270;42680;42690;43160;49520;105600;202970;202990;212910;214340;218620;228260;235900;239140;242700;254100;261640;269210;282800;286160;286690;287100;287290;289130;293180;293320;294020;304930;306130;311820;312670;322170;322330;346110;358380;373600;381210;383180;399810;407530;413150;418670;420740;424840;431960;439250;462960;481870;489360;489630;520720;544610;552500;552520;569610;582660;640890;646910;660160;671860;677160;722960;740240;740410;814380;862740;865360;892970;928840;960090;1025440;1035510;1076280;1086940;1222680;1245620;1262540;1262580;1341290;1368870;1448440;1456200;1507190;1608450;1755300;1990740;2149010;2955840;3098890
76561198318399166,BR,0,
76561198318417814,BR,51,440;550;620;730;105600;204360;219640;238320;238460;240720;255710;271590;278360;289070;292030;304390;322330;346010;367450;413150;437920;447040;457140;504230;548430;552500;582270;613100;632360;648800;654310;701160;880940;900270;945360;960090;1097150;1145360;1274570;1422450;1794680;1818750;1919460;1966900;2060160;2062430;2141730;2644470;2784470;3240220;3527290
76561198380616275,BR,53,70;550;4000;43160;49520;65790;204360;218620;220700;227300;231430;235900;242700;244210;252950;269210;271590;297130;304050;322330;346110;359550;360380;383180;407530;413150;424840;431960;508440;552500;553850;561770;582660;613100;613900;623990;640590;660160;805550;960090;1022310;1066890;1180660;1422450;1455900;1687950;1990740;2149010;2694490;3097560;3240220;3241660;3527290
76561198387146198,BR,147,550;730;4000;7670;8850;22330;43160;67370;105600;202970;202990;212910;218620;226620;227300;231430;242700;242760;249050;251130;252950;262060;264710;268500;268910;269210;274520;286690;289130;289930;292030;319630;322330;341800;346110;349790;359550;366910;386940;391120;407530;409710;409720;413150;415200;418370;424840;427520;431960;433340;440900;489630;492720;493340;526870;544920;548430;552500;576540;582660;588650;594650;599140;604780;613100;623990;629820;646910;671860;692850;706220;719040;728880;750130;770720;774861;815370;828900;834740;848450;851850;858820;931180;960090;993090;1000030;1061910;1086940;1092790;1102580;1119730;1139980;1142100;1145360;1149460;1169040;1180660;1196590;1200230;1206610;1222680;1229380;1235140;1236300;1245620;1290000;1326470;1422450;1435790;1557740;1577120;1583320;1657630;1766060;1808500;1818750;1830970;1849000;1919460;1940340;1943950;1966720;2062430;2149010;2173900;2194810;2205850;2283460;2298590;2567870;2595860;2622380;2669320;2784470;2799860;2868840;2881650;2920570;2934220;3241660;3293010;3314790;3525970;3527290;3602290;3759910;4273120
76561198402450541,BR,0,
76561198827403988,N/A,60,400;550;620;20900;20920;108710;227300;230230;239140;241930;242050;242700;254700;262060;268050;269210;277590;286160;289650;292030;304390;306130;311560;312840;322330;356190;368500;373420;377160;381210;399810;413150;435150;447040;552500;561770;582160;582660;632470;654310;729720;812140;870780;911400;960910;960990;990630;1030300;1053710;1086940;1091500;1134700;1172380;1174180;1222140;1449690;1590910;1774580;2208920;3764200
76561198847399430,BR,59,17390;65790;108600;202970;202990;203680;204360;212910;218620;227300;252950;271590;285900;304050;359550;386940;400080;431240;431960;435790;438740;518150;518790;594650;623990;641990;648800;671860;720620;728880;770720;774861;829660;880940;892970;960090;990080;1063730;1086940;1092790;1097150;1237950;1238840;1245620;1304930;1313860;1350650;1422450;1506830;1808500;1818750;2138720;2780980;2807960;2881650;3097560;3164500;3240220;3527290
76561198876958247,BR,0,
76561199012005678,BR,0,
76561199118283928,BR,10,271590;431960;495420;582660;960090;1069760;1238860;2873080;3240220;4147820
76561199151576788,N/A,30,10;80;100;550;730;1250;34870;232090;242760;292030;306130;361420;413150;431240;431960;582660;703080;815370;858820;880940;1063730;1169040;1172620;1238840;1238860;1422450;1623730;1938090;2195250;3595230
76561199819112937,N/A,0,
76561198019769426,AO,32,550;570;730;10180;10190;24860;24960;42700;42710;43110;55100;65790;203160;231430;273350;287700;297020;298900;304390;310380;321040;365590;524440;552500;578080;654310;674020;782330;816090;1148590;1259420;2807960
76561198073069405,BR,60,400;550;570;620;730;7000;7670;8000;8850;8870;12100;12110;12120;12210;12230;12240;12250;19680;20900;20920;21690;33230;40800;45760;48190;63380;70300;72850;104200;105600;113200;201870;202170;203160;204360;207140;207610;208480;218620;225540;226700;228300;237110;238460;239450;285310;287290;292030;295110;304930;322330;362300;409710;409720;433850;439700;489520;845070;1063730;1422450
76561198148930354,BR,0,
76561198204650429,BR,21,730;232090;239140;271590;304930;346110;381210;407530;431960;582660;706220;739630;815370;858820;892970;945360;967050;1149460;2567870;3240220;3241660
76561198220640852,N/A,113,70;550;730;4000;6880;7520;8190;10180;10190;12110;12210;12240;17410;24240;24960;33910;33930;34270;35720;43110;43160;50300;99300;105600;107410;108600;108710;203160;204100;211160;218620;218640;220240;221040;221100;222880;224580;225540;231430;234140;236870;238430;242700;242760;252330;252490;271590;279560;287290;289690;292030;304050;304390;304930;307690;310560;322330;329430;346110;356190;381210;383180;406970;407530;413150;418370;424840;431960;440900;442070;489520;495420;532210;537450;555000;582010;582660;594650;601150;613100;617290;648800;654310;706220;739630;760620;770720;797410;814380;815370;863550;883710;924140;931180;945360;952060;952070;960090;967050;990080;1151640;1245620;1259420;1274570;1326470;1422450;1517290;1659040;1966720;2149010;3240220;3321460;3932890
76561198453518923,N/A,140,70;440;500;550;620;3590;12100;12110;12120;12230;12240;12250;105600;113200;203160;213670;231430;238320;247080;250900;252330;253230;261570;264710;268910;269710;271590;292030;304050;307780;311210;311690;319510;322330;329050;331600;362890;367450;367520;379720;381210;387290;391540;413150;413410;413420;424840;431960;433340;435400;446020;488790;504230;524910;548430;567640;582660;597170;622650;638230;640590;668580;678950;683320;706220;717640;725480;732430;738520;739630;751780;753640;755500;774171;851100;851850;945360;960090;993090;1030300;1037130;1057090;1062140;1063660;1086640;1089090;1097150;1144770;1147560;1150690;1172380;1174180;1196590;1205450;1218210;1236990;1245620;1274570;1313140;1388880;1422420;1422450;1451940;1484720;1577120;1593500;1640300;1657630;1672970;1687950;1740720;1787090;1790600;1812620;1868140;1903340;1966720;2073250;2111190;2149010;2161700;2275150;2291760;2322010;2379780;2527500;2531310;2678990;2679460;2747550;2881650;2963880;3035120;3164500;3240220;3241660;3361510;3496000;3527290;3548580
76561198982996260,BR,0,
76561199021854661,BR,0,
76561199104854333,BR,108,10;80;100;500;550;730;3700;16700;17390;17440;24720;40970;50130;63380;208650;220240;233270;235900;238090;239140;242860;275850;292030;298110;312660;322330;349040;356190;360430;377160;379430;393380;412020;418460;424840;431960;475550;495420;548430;581320;597170;613100;629520;646910;671860;686810;728740;736220;739630;774941;812140;870780;911400;920210;960090;990080;1030830;1030840;1089090;1091500;1151640;1174180;1180660;1237950;1237970;1238860;1245620;1259420;1422450;1449560;1517290;1556790;1643320;1715130;1771300;1812620;1817070;1817190;1824220;1888930;1941540;1966720;2096600;2096610;2149010;2215430;2231380;2358720;2369390;2406770;2420110;2515020;2531310;2623190;2651280;2668510;2807960;2840770;2881650;2955840;2963880;3008130;3159330;3241660;3321460;3405340;3527290;3716600
76561199227396417,N/A,0,
76561199402853212,BR,1,322330
76561199789241632,BR,0,
76561198016874633,BR,269,70;240;280;300;320;360;400;440;500;550;570;620;730;1250;2620;2630;2640;3480;3830;4000;4500;6910;7670;7940;8140;8190;8850;8870;8930;8980;9460;9480;10090;10130;10150;10180;10190;12120;12140;12150;12210;12250;12830;13520;15100;16450;17020;17300;17330;17340;17410;17470;20500;20510;21090;21110;21120;21140;22200;22350;22370;22600;24240;24860;24960;28050;33230;33910;33930;34270;34330;34830;34900;35420;38400;39800;40800;41070;41700;42680;42690;42700;42710;43110;43160;45740;47780;47790;47830;49520;50130;55230;57300;57690;57900;63200;63380;65700;65720;65790;70600;72850;91310;91700;99810;99830;105600;107410;110800;113020;200170;200510;201810;201870;202970;202990;203160;203730;203810;204100;204240;204360;205100;206420;208610;209650;209660;210950;211820;212910;215690;216250;218620;219150;220200;220240;221100;222880;222900;224580;225540;227100;227300;231430;233270;233720;233840;235540;238210;238430;239030;239200;239430;239800;242700;243470;245170;248820;250180;253230;254700;261640;271590;274170;282800;282900;286160;287700;298110;299460;304930;306130;311340;312610;322330;335300;335670;350080;361190;362930;366260;367540;374320;377160;378540;379720;381210;383180;385800;391220;391720;394220;397540;399810;403640;409710;409720;413150;418370;424840;434570;460790;480490;489830;495890;520720;524220;541570;548430;552500;564310;570940;578080;589780;611500;613100;631510;632360;667720;729040;750920;782330;814540;823130;870780;945360;972660;1002300;1022310;1030830;1049890;1090630;1091500;1113560;1144770;1148590;1150690;1196590;1236300;1237970;1238060;1238840;1238860;1245620;1313140;1324340;1337520;1404210;1422450;1451940;1627720;1693980;1715130;1748620;1901370;1968840;2071500;2096600;2096610;2131650;2149010;2427410;2427420;2427430;2478970;2525380;3240220;3382070;3755860
76561198025564597,BR,83,440;550;570;730;1250;4000;17410;24740;24800;35420;35700;39210;39800;49520;71340;105600;211820;212480;218620;219950;232090;242760;245170;247080;253230;261570;286160;289070;304050;304930;322330;343100;367540;377160;384150;387290;391540;393520;397540;413150;433340;439190;445980;460950;489830;495420;504230;518150;548430;552500;585420;632360;678960;683320;732370;757320;774861;829660;833040;960090;966320;1017180;1057090;1144030;1145360;1217060;1229490;1238840;1369630;1384160;1422450;1479140;1586800;1617400;1712840;1726190;1764390;1966900;2124380;2768430;3146520;3241660;3527290
76561198039524991,BR,223,70;220;240;300;320;360;400;440;550;570;620;730;1250;1840;1930;3910;4000;4720;7510;8650;9480;12750;13250;15700;22610;24430;34270;35420;35450;38400;41000;43110;48000;48810;49520;50300;55100;55150;57300;67370;71340;73050;91200;99300;104900;105600;202200;203750;203770;204880;205230;205950;206310;206690;207610;209080;209670;210290;210770;211160;211820;214490;218620;218640;218740;222880;223470;224220;225260;226840;227300;228540;231430;232770;232930;233030;233130;234390;234650;234940;236110;238320;238370;238460;238910;239200;242700;243600;244590;247120;247890;251530;252150;253030;253900;253940;253980;254000;254020;254040;254060;255520;259280;259300;261570;261640;267920;267940;267960;267980;268870;269210;270550;271640;272060;272890;274190;274900;277950;278360;278460;282800;283350;283390;283430;283880;285050;285070;285160;286440;286570;291550;292380;292390;292410;293180;296910;299360;302010;303390;304050;304390;304930;307350;307780;308580;308600;310380;310450;311480;314250;318600;319830;321150;322170;322330;329380;334210;335820;343360;343710;346110;346290;349580;357480;362890;363480;365450;367520;367540;368180;368230;370090;370310;377600;379640;382490;385830;387290;391540;391720;397080;397740;397990;398710;400240;400250;403740;405950;406150;407530;413150;424840;428430;455710;489520;491280;503820;537800;564310;582660;608800;611500;613100;616560;619700;632360;638070;654310;657200;674940;706220;823130;863550;1057090;1078000;1091500;1101260;1172620;1208260;1253870;2076740;2149010
76561198042559766,BR,1302,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;440;500;550;620;730;1200;1230;1250;1280;1900;1930;2200;2210;2270;2280;2290;2300;2310;2320;2350;2360;2370;2390;2990;3590;3700;3730;3910;4000;4500;4720;4920;6000;6020;6060;6220;6870;6880;6900;6910;6920;6980;7000;7010;7510;7530;7670;7940;8000;8080;8100;8140;8170;8190;8850;8870;9050;9060;9070;9160;9480;10090;10150;10180;10190;12100;12120;12130;12140;12150;12200;12210;12230;12250;12360;13200;13210;13230;13240;13250;15100;15120;15700;16450;17390;17410;17440;17470;19900;20500;20510;20900;20920;21000;21090;21100;21110;21120;21130;21690;22300;22330;22370;22380;22600;23490;24240;24720;28000;29900;31280;32330;32430;32440;32450;32500;32510;33220;33910;34270;34330;34600;34830;34870;34900;35000;35070;35130;35420;38400;38410;38420;39140;39160;39190;39200;40100;40800;41050;41060;41700;42680;42690;42700;42710;42910;43110;44350;45400;45740;45770;47780;48700;49520;50130;50300;50620;55150;55230;57300;57900;65780;67370;70100;70110;70600;71230;71250;71340;72850;92100;96100;104900;105450;105600;107100;107410;108600;110800;111400;113200;200170;200940;201510;201790;201810;202970;202990;203160;203750;204100;204180;204360;204450;204880;205100;205230;205950;206190;206420;206610;208140;208200;208610;209000;209060;209080;209270;209630;210970;211050;211600;211740;211780;211820;212480;212910;213330;213670;214340;214490;214510;215470;215790;215930;217200;218510;218620;218640;218680;218740;219150;219640;219950;220200;220240;220440;220820;221040;221100;221380;222880;223470;224300;224540;224900;224920;224940;224960;224980;225000;225020;225260;225300;225320;225540;226700;226840;227100;227300;227780;228180;230820;231430;232010;232090;232770;233270;233720;235460;235600;236090;237110;238010;238090;238320;238370;238460;239030;239140;239160;239200;239820;240720;242050;242700;242760;242940;242960;242980;243000;243020;244850;245010;245170;246620;246900;247000;247080;248530;248820;249870;250380;250900;251130;252130;252490;252950;253230;253430;253860;253880;253900;253920;253940;253960;253980;254060;254080;254100;254700;255280;255520;255710;257750;258180;259280;259300;259320;259340;259360;260160;261570;261640;262060;262120;263060;263980;264200;264240;264710;265210;265550;265930;267920;269210;269790;270090;270510;270880;271500;271590;274170;274290;274900;275390;275850;278360;279720;279740;282100;282440;282800;283270;283640;285160;285480;285900;286160;286570;286690;287120;287290;287390;287700;288160;289070;289650;289690;289840;290280;292030;292910;293180;293780;295110;296180;296300;296870;297130;298110;299720;303390;304050;304240;304390;304930;306410;307690;307780;308600;310560;310950;311210;311340;311690;312660;312670;313160;313340;314450;315920;316790;317040;318570;319630;321030;321040;322170;322330;325180;327030;327890;329050;331670;332310;332790;335190;335300;337000;337320;337630;338960;339340;339470;339800;340070;340830;341310;341800;341940;343360;344910;346010;346110;346500;346670;347560;348650;349040;350640;353550;354920;356190;357070;357190;357290;357900;359050;359550;360010;360380;361280;361350;362300;362890;362930;363610;364910;365110;365580;367450;367520;367540;367580;368230;368710;369000;370510;370620;370910;371280;373290;374320;374460;375010;377160;377310;377600;378100;378270;378540;378610;379530;379720;380550;380580;381210;383150;383270;383330;383580;383870;383980;386110;386940;387290;387930;388410;388660;389140;389270;389700;390710;391070;391220;391260;391310;391420;391540;391720;391740;394690;394870;395170;395400;396160;396360;396890;397080;397460;397500;397540;397940;398710;399000;399130;399430;399790;400080;400250;400740;401190;403640;405610;405820;405830;405900;406970;407230;407300;407530;408110;409710;409720;412020;413150;414340;414700;415240;415830;415960;416080;418040;418070;418370;418440;420530;420740;420970;421740;423230;424840;425580;427190;427820;428430;431240;431710;431930;431960;432240;432260;433340;433850;433950;434050;434170;434210;434250;434260;434420;434570;435790;436390;437920;438000;438480;438640;439250;439700;439910;440760;441250;442070;444410;444940;446050;446640;447290;447850;448070;448280;448440;448470;448510;448640;448780;449060;449210;449220;449530;449540;449680;450540;450850;450860;451880;453670;453850;453960;456750;457450;457520;460790;460930;460950;460960;461010;461380;461490;461520;461640;461730;461840;461880;461890;462780;462960;463030;463100;463110;463210;463350;463710;464070;464920;466300;467310;469730;469820;469890;470220;471550;473690;474830;476240;477160;481510;481870;482890;485370;485390;485440;485450;485560;485570;485610;485670;485730;485870;485950;487700;488280;488860;489220;489630;489830;490820;490860;491280;493520;495890;496550;496640;496680;496690;497190;498660;499520;501760;502500;503820;503830;503940;504230;505460;507380;507390;507400;508170;508550;508600;508840;508900;508990;509110;509220;509850;510840;512020;512160;512550;513570;513600;513610;513620;513780;514360;514660;515570;516480;518150;518790;519860;520720;521590;521630;521920;521980;522040;522090;523150;523160;524220;525150;525300;527710;527750;527760;527770;527800;527990;528230;528660;529240;529900;530540;530860;533300;533340;533850;535760;538840;539440;539450;539720;540610;540840;540900;541370;541570;542350;543170;544610;545410;545690;546560;547310;547960;548430;548500;548720;549100;551080;551110;551930;552390;552500;552520;552580;553850;554310;554330;555000;555160;555410;555930;556160;557190;557260;562220;562360;562640;562860;563180;563810;564900;565860;566160;567060;567160;567680;567730;569970;570940;571020;572010;572430;573090;575580;575640;575770;575830;575840;575860;575890;576050;576470;576480;576540;577460;577740;579150;581030;581100;581200;581320;581600;581970;582010;582350;582660;584100;584400;584640;585830;586130;586350;586970;587430;587620;587810;587970;589640;590830;591420;592060;594650;595320;595440;596810;597230;599140;601150;602960;603060;603190;604780;604830;606280;606860;607210;607440;608660;609490;610360;610730;610840;611500;611980;612880;613100;613900;614570;614960;615610;617290;617480;617670;617710;618140;618510;619700;620980;621060;622010;623550;623990;628760;628950;629520;629730;629760;630060;631510;631830;632360;632470;634340;635060;635880;636150;637330;638070;638230;638970;640380;640590;641320;644890;645090;645290;646910;654310;655100;656880;657200;657630;658550;658560;665360;666020;666330;667720;671860;673450;674750;674940;675210;675260;678960;680360;683320;683830;686550;687480;687490;688630;689180;689350;690240;693880;693890;694490;701160;701470;706220;706330;709700;710120;711150;711210;713530;713600;714240;714620;715010;715980;716870;719100;722050;725680;727320;728880;729660;730220;730620;732430;732690;732840;734820;736840;737330;739180;739630;741120;744550;745500;745740;747350;747660;748430;749670;749990;752700;752710;753640;754040;754120;754330;755600;755980;756260;756560;760350;760620;760930;761660;763090;767030;768800;770720;771810;773010;773670;774361;775720;775730;776080;776320;776960;781660;781760;781800;782330;786520;790230;790850;790860;793990;796510;797060;797410;799070;800320;800530;801020;801280;803330;803390;804600;805360;805880;805940;806140;806240;806470;806610;806850;809320;810670;810680;810720;810740;811360;812850;812860;813780;814540;815950;818790;821520;821850;821910;822460;823040;823100;823130;823180;823500;823650;824270;825610;827640;828910;837470;839920;842520;842530;842560;842590;843440;844160;849320;851710;853860;857050;857520;858420;858870;859680;861720;862570;863550;866520;868190;877280;883710;898450;914690;920210;924140;924970;933110;944220;945360;951440;952060;952070;952290;953880;960090;963330;963710;967250;973090;976120;976310;976730;978300;1003890;1008520;1017900;1022310;1029980;1030830;1035930;1044450;1046030;1048540;1059990;1061910;1062160;1068820;1069740;1071290;1079310;1086940;1091500;1094390;1097150;1101260;1118200;1127070;1139900;1140440;1144200;1144250;1145360;1148590;1157340;1166580;1167630;1168660;1172380;1172620;1174180;1177980;1179210;1180660;1181000;1194680;1196590;1201630;1211630;1217060;1222670;1222700;1229490;1233570;1236300;1237950;1237970;1238060;1238860;1245620;1252330;1253870;1260390;1266700;1271700;1274570;1285670;1304930;1310330;1313140;1334590;1337520;1349040;1358140;1359090;1361210;1367590;1384160;1395560;1404210;1415140;1422450;1435790;1449560;1451480;1454400;1456200;1477060;1499120;1509960;1510580;1515950;1517290;1592190;1604030;1623730;1629520;1657630;1659040;1671210;1693980;1694960;1698670;1703340;1711840;1712840;1715130;1721470;1726190;1750570;1774580;1785150;1794680;1812620;1814170;1817070;1846170;1849900;1872550;1903340;1919460;1938090;1957330;1966720;2050650;2111190;2138710;2149010;2183900;2296380;2300320;2365810;2379780;2427410;2427420;2427430;2592160;2622380;2653790;2668510;2708450;2768430;2807960;2827230;2835570;2881650;2955840;3017860;3146520;3164500;3168600;3191050;3213850;3240220;3241660;3259470;3286930;3339780;3405340;3527290;3595270;3716600;3764200;3837340;3897800;4249100;4249110;4249120
76561198043965374,BR,562,10;20;30;40;50;60;70;80;100;130;220;240;280;300;320;360;400;440;500;550;570;620;730;1200;1230;1250;1280;2270;2280;2290;2300;3020;3130;3590;3700;3730;3900;3990;4000;4500;4560;4570;4580;4700;6000;6020;6030;6060;6800;6810;6830;6840;6850;6860;6870;6980;7000;7650;7660;7730;7760;7770;7830;7940;8140;8190;8800;9010;9050;9070;9160;9310;9340;9450;9800;9990;10090;10180;10190;10680;11480;12100;12110;12120;12130;12140;12200;12210;12230;12240;12250;12840;13500;13520;13530;13540;13560;13570;13580;13600;13620;13630;15000;15120;15190;15300;15390;15620;16810;19800;19830;19840;19900;19980;20510;20540;20570;20900;20920;21000;21980;22100;22300;22320;22330;22380;22600;24240;24960;26500;32350;32370;32380;32390;32400;32420;32430;32440;32470;32500;32510;33220;33320;33910;34270;34330;34410;34440;34450;34460;35140;35420;35450;35700;40720;40990;41700;42680;42690;43110;43160;44350;46290;46340;46360;48000;48700;48720;48900;50300;55150;56400;57300;57680;63380;63940;63960;64000;67370;70600;71250;72200;72850;95900;104200;104900;105600;107410;108600;200170;200260;200510;200940;203140;203160;204360;204450;204860;204880;205730;205910;205930;207140;207490;208200;208580;208650;209000;211600;211740;211820;213330;214490;214510;214910;214950;216250;218620;219150;219640;220240;221380;222880;222900;223470;224960;224980;225000;225020;225300;225320;225540;227600;228200;231430;232090;232770;232890;233210;233720;234140;235460;235600;236870;238090;238320;239140;239200;240720;242700;242760;243470;244450;244850;247120;251570;252330;252490;253030;253430;254700;261550;263060;265210;265930;266310;266840;268500;271590;274170;274940;277430;278360;282800;285160;285900;286160;286690;287390;287700;289300;292030;292420;292730;292910;293860;297130;302510;302670;304390;304930;306130;307690;307780;308600;310560;310950;311340;312520;312660;313120;313690;322330;324570;325210;327030;327890;332800;337320;341800;343710;346110;347720;348510;350300;354430;355250;356190;356500;357480;359550;360940;361670;361690;362890;362930;364360;367450;367540;368180;368360;371140;371970;377160;379430;379720;383150;383180;386940;389730;391540;393080;393100;393380;394360;394510;397950;400750;400910;401680;402330;406970;407530;411330;411370;412020;412770;413150;414740;418460;420290;420740;424840;431240;431960;433340;434570;435790;437920;441550;442070;442120;447040;455910;456540;464920;469820;470220;475550;486310;489520;489630;489830;491950;504130;505460;508440;508550;508900;533300;544330;548430;552500;553850;554310;555000;560170;562220;566160;566190;568220;572890;574090;575640;576810;578080;579840;581320;581630;584400;588210;591420;594570;597170;600430;601220;602960;610360;613900;616560;617670;618140;623990;628950;629520;629760;632360;636480;638970;639780;639790;640590;640890;645090;654310;654990;657200;658550;658560;666020;671860;673800;674020;674940;702150;703310;703320;723390;728740;745740;760620;774171;774941;779590;782330;797410;799070;802730;808910;813780;814540;815370;816020;823130;837470;843380;845070;863550;864450;872670;892970;919640;920210;933110;945360;960090;967050;976730;1012880;1017900;1022310;1037560;1048540;1058020;1076280;1078000;1085510;1091500;1097150;1098340;1118200;1128860;1129220;1135240;1142710;1144200;1148590;1158500;1172380;1174180;1180660;1198730;1201630;1205960;1208260;1218900;1222670;1222730;1237950;1237970;1238860;1239320;1239690;1260320;1272080;1324780;1326470;1334590;1349040;1351450;1359090;1383740;1384700;1395560;1415140;1424330;1449560;1466860;1488310;1548850;1571440;1629520;1643320;1671210;1694960;1703340;1785150;1789480;1824220;1846170;1861970;1913370;1963610;1966720;2116120;2119830;2149010;2183900;2427410;2427420;2427430;2567870;2708280;2741560;2768430;2881650;3146520;3164500;3240220;3405340;3527290;3932890
76561198056672216,N/A,154,10;20;50;70;80;100;130;220;240;280;320;360;400;440;500;550;570;620;730;1250;1930;3590;4000;6900;7670;8850;8870;12900;17390;17440;22120;22140;22180;23490;24240;24720;24780;34270;35420;35450;35700;35720;38400;40800;42910;43110;49520;57300;63380;65790;92800;95400;105600;113200;204360;205230;205950;206690;208090;208610;211440;211820;218620;219150;219640;220700;222730;222900;222980;223470;224420;226840;231160;236830;238320;238430;238460;239070;239450;239820;245170;246620;249990;250400;250900;251170;252850;253980;255710;261640;269210;271290;271590;272060;274170;274560;282070;294230;295690;304050;304390;304930;316480;319630;320040;322330;335300;337340;349580;364930;367520;367540;368230;374320;377160;391720;409710;409720;413150;443810;446380;457590;461640;474750;475150;495890;503300;504370;509220;550040;599140;646570;654310;671510;743450;774361;815370;823130;945360;1046930;1048540;1091500;1097150;1129540;1210320;1274570;1422450;2060160;2229560;3164500;3240220;3241660;3527290;3769130
76561198056892742,BR,91,440;550;570;620;1250;3590;17390;24240;35720;41070;42910;43110;44350;47870;48000;63380;78000;91600;92800;105600;113200;203160;204360;214510;218620;219150;220700;222900;232090;233130;238320;239450;252130;255520;278360;282100;285160;286690;289690;292910;310560;322330;346110;359550;368230;368420;407530;413150;424840;431960;433340;442070;470220;489630;504390;544610;564310;582660;599140;613100;623990;673300;706220;813540;824270;924140;960090;1025440;1048540;1063730;1097150;1176710;1180660;1214470;1368870;1422450;1510580;1599600;1604030;1623730;1657630;1755300;2013730;2149010;2294660;2666510;2828500;2955840;3144950;3335120;3673060
