source,target
76561198010496342,76561198018379400
76561198010496342,76561198018557005
76561198010496342,76561198019002203
76561198010496342,76561198019514940
76561198010496342,76561198020843564
76561198010496342,76561198021263834
76561198010496342,76561198021739626
76561198010496342,76561198022443046
76561198010496342,76561198024191272
76561198010496342,76561198024923355
76561198010496342,76561198025578864
76561198010496342,76561198026011807
76561198010496342,76561198026258259
76561198010496342,76561198027164037
76561198010496342,76561198027229236
76561198010496342,76561198027274614
76561198010496342,76561198027501814
76561198010496342,76561198027720879
76561198010496342,76561198028485222
76561198010496342,76561198028497770
76561198010496342,76561198029676116
76561198010496342,76561198029683049
76561198010496342,76561198031794845
76561198010496342,76561198033391289
76561198010496342,76561198034379704
76561198010496342,76561198034900778
76561198010496342,76561198035051784
76561198010496342,76561198035804659
76561198010496342,76561198037175015
76561198010496342,76561198037606440
76561198010496342,76561198038517941
76561198010496342,76561198039354372
76561198010496342,76561198039534630
76561198010496342,76561198039565783
76561198010496342,76561198040530977
76561198010496342,76561198041698183
76561198010496342,76561198041768226
76561198010496342,76561198042462102
76561198010496342,76561198043769572
76561198010496342,76561198043924816
76561198010496342,76561198044752264
76561198010496342,76561198045722458
76561198010496342,76561198046425219
76561198010496342,76561198047122506
76561198010496342,76561198047164098
76561198010496342,76561198047689992
76561198010496342,76561198047693754
76561198010496342,76561198048221584
76561198010496342,76561198050335184
76561198010496342,76561198050538758
76561198010496342,76561198053073865
76561198010496342,76561198053186000
76561198010496342,76561198053219981
76561198010496342,76561198053647350
76561198010496342,76561198054820484
76561198010496342,76561198055894488
76561198010496342,76561198056169350
76561198010496342,76561198056495131
76561198010496342,76561198056744232
76561198010496342,76561198057569961
76561198010496342,76561198058358129
76561198010496342,76561198058952748
76561198010496342,76561198059559512
76561198010496342,76561198060843782
76561198010496342,76561198061396937
76561198010496342,76561198061423730
76561198010496342,76561198061971891
76561198010496342,76561198062481830
76561198010496342,76561198063922497
76561198010496342,76561198064124874
76561198010496342,76561198065703001
76561198010496342,76561198066701530
76561198010496342,76561198067763828
76561198010496342,76561198068562883
76561198010496342,76561198068572601
76561198010496342,76561198069023618
76561198010496342,76561198070097114
76561198010496342,76561198070713843
76561198010496342,76561198070750338
76561198010496342,76561198070781811
76561198010496342,76561198071774482
76561198010496342,76561198074461526
76561198010496342,76561198075360268
76561198010496342,76561198076689895
76561198010496342,76561198076793264
76561198010496342,76561198077360481
76561198010496342,76561198077370092
76561198010496342,76561198078603150
76561198010496342,76561198078618475
76561198010496342,76561198078880633
76561198010496342,76561198079303384
76561198010496342,76561198081292894
76561198010496342,76561198082921485
76561198010496342,76561198083407455
76561198010496342,76561198083878516
76561198010496342,76561198084346785
76561198010496342,76561198086630178
76561198010496342,76561198088468300
76561198010496342,76561198089021954
76561198010496342,76561198096274309
76561198010496342,76561198098166757
76561198010496342,76561198099117149
76561198010496342,76561198099607436
76561198010496342,76561198099844954
76561198010496342,76561198105066788
76561198010496342,76561198107078579
76561198010496342,76561198116987933
76561198010496342,76561198118646644
76561198010496342,76561198118863245
76561198010496342,76561198122750299
76561198010496342,76561198122763611
76561198010496342,76561198123381402
76561198010496342,76561198125068631
76561198010496342,76561198126516892
76561198010496342,76561198127236290
76561198010496342,76561198128125572
76561198010496342,76561198128717257
76561198010496342,76561198130084582
76561198010496342,76561198132948107
76561198010496342,76561198133333904
76561198010496342,76561198134742883
76561198010496342,76561198135021031
76561198010496342,76561198136638580
76561198010496342,76561198137348442
76561198010496342,76561198137897027
76561198010496342,76561198138247111
76561198010496342,76561198138460341
76561198010496342,76561198139033231
76561198010496342,76561198139312718
76561198010496342,76561198140372970
76561198010496342,76561198140390131
76561198010496342,76561198142923007
76561198010496342,76561198146481000
76561198010496342,76561198147103006
76561198010496342,76561198148130529
76561198010496342,76561198148561509
76561198010496342,76561198150245236
76561198010496342,76561198152372850
76561198010496342,76561198153580037
76561198010496342,76561198154095163
76561198010496342,76561198154471581
76561198010496342,76561198154891469
76561198010496342,76561198155673341
76561198010496342,76561198156828535
76561198010496342,76561198157388473
76561198010496342,76561198159238101
76561198010496342,76561198159717352
76561198010496342,76561198159729517
76561198010496342,76561198160179330
76561198010496342,76561198161637443
76561198010496342,76561198161674889
76561198010496342,76561198162086711
76561198010496342,76561198162119956
76561198010496342,76561198162777347
76561198010496342,76561198163666325
76561198010496342,76561198164970560
76561198010496342,76561198165266868
76561198010496342,76561198166526925
76561198010496342,76561198168214212
76561198010496342,76561198168338627
76561198010496342,76561198169582766
76561198010496342,76561198169760281
76561198010496342,76561198170631091
76561198010496342,76561198171050286
76561198010496342,76561198182265898
76561198010496342,76561198182511058
76561198010496342,76561198183003671
76561198010496342,76561198189600467
76561198010496342,76561198190937555
76561198010496342,76561198194325317
76561198010496342,76561198195642865
76561198010496342,76561198196480197
76561198010496342,76561198198727467
76561198010496342,76561198199391041
76561198010496342,76561198201920570
76561198010496342,76561198203007011
76561198010496342,76561198203844733
76561198010496342,76561198204159668
76561198010496342,76561198211586855
76561198010496342,76561198213116196
76561198010496342,76561198229697764
76561198010496342,76561198230476344
76561198010496342,76561198231480708
76561198010496342,76561198234370256
76561198010496342,76561198234549336
76561198010496342,76561198235378432
76561198010496342,76561198241032908
76561198010496342,76561198245330422
76561198010496342,76561198251931752
76561198010496342,76561198253022323
76561198010496342,76561198254423843
76561198010496342,76561198255415617
76561198010496342,76561198255623269
76561198010496342,76561198255981498
76561198010496342,76561198256652579
76561198010496342,76561198262777749
76561198010496342,76561198263102948
76561198010496342,76561198263861573
76561198010496342,76561198272723319
76561198010496342,76561198273189514
76561198010496342,76561198281767680
76561198010496342,76561198283120203
76561198010496342,76561198283992188
76561198010496342,76561198296391055
76561198010496342,76561198296605346
76561198010496342,76561198296865557
76561198010496342,76561198305750274
76561198010496342,76561198307171910
76561198010496342,76561198307578590
76561198010496342,76561198308346611
76561198010496342,76561198311213539
76561198010496342,76561198311341465
76561198010496342,76561198314648637
76561198010496342,76561198316630048
76561198010496342,76561198316926013
76561198010496342,76561198317506781
76561198010496342,76561198324810333
76561198010496342,76561198330205049
76561198010496342,76561198348587735
76561198010496342,76561198350342505
76561198010496342,76561198350704674
76561198010496342,76561198354940030
76561198010496342,76561198357557884
76561198010496342,76561198363868672
76561198010496342,76561198365513235
76561198010496342,76561198366717530
76561198010496342,76561198368257412
76561198010496342,76561198377335846
76561198010496342,76561198386008272
76561198010496342,76561198386265483
76561198010496342,76561198388056582
76561198010496342,76561198394158362
76561198010496342,76561198399486207
76561198010496342,76561198403454936
76561198010496342,76561198404913425
76561198010496342,76561198406660155
76561198010496342,76561198413757219
76561198010496342,76561198416805401
76561198010496342,76561198424887725
76561198010496342,76561198429741006
76561198010496342,76561198432295774
76561198010496342,76561198451804011
76561198010496342,76561198795551917
76561198010496342,76561198803004380
76561198010496342,76561198809641161
76561198010496342,76561198810019485
76561198010496342,76561198811422402
76561198010496342,76561198812627069
76561198010496342,76561198813025561
76561198010496342,76561198815292604
76561198010496342,76561198822736040
76561198010496342,76561198837208207
76561198010496342,76561198838660022
76561198010496342,76561198838901091
76561198010496342,76561198844148470
76561198010496342,76561198849347898
76561198010496342,76561198849933592
76561198010496342,76561198855876580
76561198010496342,76561198867246646
76561198010496342,76561198870239178
76561198010496342,76561198871858821
76561198010496342,76561198872209907
76561198010496342,76561198873227771
76561198010496342,76561198874382577
76561198010496342,76561198883766288
76561198010496342,76561198894917996
76561198010496342,76561198894950134
76561198010496342,76561198929020595
76561198010496342,76561198944644577
76561198010496342,76561198993150056
76561198010496342,76561198997640398
76561198010496342,76561199041808725
76561198010496342,76561199043122605
76561198010496342,76561199068719237
76561198010496342,76561199096031141
76561198010496342,76561199099962277
76561198010496342,76561199148893722
76561198010496342,76561199181695817
76561198010496342,76561199422519262
76561198010496342,76561199471870917
76561198010496342,76561199643371155
76561198010496342,76561199836219919
76561198011821075,76561197960790345
76561198011821075,76561197961016779
76561198011821075,76561197961308475
76561198011821075,76561197961883063
76561198011821075,76561197962036768
76561198011821075,76561197962368967
76561198011821075,76561197963155201
76561198011821075,76561197963504917
76561198011821075,76561197964297736
76561198011821075,76561197964668925
76561198011821075,76561197965021087
76561198011821075,76561197965105877
76561198011821075,76561197966998591
76561198011821075,76561197967254571
76561198011821075,76561197968266124
76561198011821075,76561197968926849
76561198011821075,76561197969041778
76561198011821075,76561197969915427
76561198011821075,76561197969994754
76561198011821075,76561197970083697
76561198011821075,76561197971316261
76561198011821075,76561197976805171
76561198011821075,76561197976878530
76561198011821075,76561197977572793
76561198011821075,76561197978740882
76561198011821075,76561197979687511
76561198011821075,76561197983031494
76561198011821075,76561197984138100
76561198011821075,76561197984469543
76561198011821075,76561197985184841
76561198011821075,76561197985352930
76561198011821075,76561197985510899
76561198011821075,76561197986872118
76561198011821075,76561197987300415
76561198011821075,76561197987738826
76561198011821075,76561197988125258
76561198011821075,76561197988169570
76561198011821075,76561197988461609
76561198011821075,76561197988552387
76561198011821075,76561197988722127
76561198011821075,76561197989457695
76561198011821075,76561197990055509
76561198011821075,76561197990678418
76561198011821075,76561197991586381
76561198011821075,76561197991782021
76561198011821075,76561197992556903
76561198011821075,76561197992661503
76561198011821075,76561197992801682
76561198011821075,76561197993370569
76561198011821075,76561197993533482
76561198011821075,76561197993759963
76561198011821075,76561197994068361
76561198011821075,76561197994087916
76561198011821075,76561197994380596
76561198011821075,76561197994900286
76561198011821075,76561197995131629
76561198011821075,76561197995430689
76561198011821075,76561197995707386
76561198011821075,76561197996321741
76561198011821075,76561197996370184
76561198011821075,76561197996886459
76561198011821075,76561197997313465
76561198011821075,76561197997575191
76561198011821075,76561197998992058
76561198011821075,76561197999186947
76561198011821075,76561197999378531
76561198011821075,76561197999432166
76561198011821075,76561197999952937
76561198011821075,76561198000528541
76561198011821075,76561198001092271
76561198011821075,76561198001503553
76561198011821075,76561198001647268
76561198011821075,76561198002006934
76561198011821075,76561198002181134
76561198011821075,76561198002284085
76561198011821075,76561198003867760
76561198011821075,76561198004119938
76561198011821075,76561198004299376
76561198011821075,76561198004930469
76561198011821075,76561198005576953
76561198011821075,76561198005920264
76561198011821075,76561198006379986
76561198011821075,76561198007131317
76561198011821075,76561198007211411
76561198011821075,76561198009411160
76561198011821075,76561198011268721
76561198011821075,76561198011732823
76561198011821075,76561198011795671
76561198011821075,76561198013142296
76561198011821075,76561198013344604
76561198011821075,76561198013999805
76561198011821075,76561198014334096
76561198011821075,76561198014498951
76561198011821075,76561198014633362
76561198011821075,76561198014778202
76561198011821075,76561198014798263
76561198011821075,76561198015308884
76561198011821075,76561198017808026
76561198011821075,76561198018027263
76561198011821075,76561198018379400
76561198011821075,76561198018557005
76561198011821075,76561198018876702
76561198011821075,76561198019394991
76561198011821075,76561198024852634
76561198011821075,76561198025468076
76561198011821075,76561198025578864
76561198011821075,76561198025667829
76561198011821075,76561198025714891
76561198011821075,76561198025938297
76561198011821075,76561198027501814
76561198011821075,76561198027593007
76561198011821075,76561198027870414
76561198011821075,76561198027921821
76561198011821075,76561198028485222
76561198011821075,76561198030481403
76561198011821075,76561198034104648
76561198011821075,76561198034379704
76561198011821075,76561198036698869
76561198011821075,76561198036884160
76561198011821075,76561198037905480
76561198011821075,76561198038243635
76561198011821075,76561198039185200
76561198011821075,76561198039354372
76561198011821075,76561198039473887
76561198011821075,76561198042462102
76561198011821075,76561198042665796
76561198011821075,76561198042956565
76561198011821075,76561198043206428
76561198011821075,76561198043882667
76561198011821075,76561198043984734
76561198011821075,76561198044752264
76561198011821075,76561198044910179
76561198011821075,76561198045722458
76561198011821075,76561198045960139
76561198011821075,76561198046713078
76561198011821075,76561198046775968
76561198011821075,76561198047129384
76561198011821075,76561198048221584
76561198011821075,76561198048786171
76561198011821075,76561198050095985
76561198011821075,76561198052570371
76561198011821075,76561198054536877
76561198011821075,76561198054783983
76561198011821075,76561198054820484
76561198011821075,76561198056495131
76561198011821075,76561198058149035
76561198011821075,76561198058204642
76561198011821075,76561198058500492
76561198011821075,76561198058907675
76561198011821075,76561198060023365
76561198011821075,76561198060546065
76561198011821075,76561198062089196
76561198011821075,76561198062481830
76561198011821075,76561198063164567
76561198011821075,76561198064461042
76561198011821075,76561198065494495
76561198011821075,76561198066693739
76561198011821075,76561198066701530
76561198011821075,76561198067716153
76561198011821075,76561198068869699
76561198011821075,76561198069870256
76561198011821075,76561198070092584
76561198011821075,76561198071718286
76561198011821075,76561198073291321
76561198011821075,76561198073851607
76561198011821075,76561198074017668
76561198011821075,76561198075186392
76561198011821075,76561198075222251
76561198011821075,76561198076527512
76561198011821075,76561198077043058
76561198011821075,76561198078030185
76561198011821075,76561198078488108
76561198011821075,76561198078729750
76561198011821075,76561198078786919
76561198011821075,76561198078837822
76561198011821075,76561198079826190
76561198011821075,76561198081517357
76561198011821075,76561198082921485
76561198011821075,76561198085064147
76561198011821075,76561198086484879
76561198011821075,76561198088468300
76561198011821075,76561198089021954
76561198011821075,76561198090825603
76561198011821075,76561198091369723
76561198011821075,76561198091548769
76561198011821075,76561198093054562
76561198011821075,76561198094758540
76561198011821075,76561198101587526
76561198011821075,76561198103622736
76561198011821075,76561198112919764
76561198011821075,76561198112946808
76561198011821075,76561198116042583
76561198011821075,76561198116167819
76561198011821075,76561198117557666
76561198011821075,76561198118646644
76561198011821075,76561198118697351
76561198011821075,76561198120796735
76561198011821075,76561198124743193
76561198011821075,76561198126398873
76561198011821075,76561198128450355
76561198011821075,76561198130084582
76561198011821075,76561198130444302
76561198011821075,76561198134277115
76561198011821075,76561198136638580
76561198011821075,76561198137897027
76561198011821075,76561198138009689
76561198011821075,76561198138460341
76561198011821075,76561198139033231
76561198011821075,76561198140690465
76561198011821075,76561198142923007
76561198011821075,76561198143294452
76561198011821075,76561198144863928
76561198011821075,76561198145081871
76561198011821075,76561198147754738
76561198011821075,76561198148308212
76561198011821075,76561198152372850
76561198011821075,76561198154471581
76561198011821075,76561198155673341
76561198011821075,76561198157388473
76561198011821075,76561198157468528
76561198011821075,76561198157655661
76561198011821075,76561198157927482
76561198011821075,76561198161681170
76561198011821075,76561198162597948
76561198011821075,76561198162611059
76561198011821075,76561198163048939
76561198011821075,76561198163784935
76561198011821075,76561198164970560
76561198011821075,76561198166526925
76561198011821075,76561198166549702
76561198011821075,76561198168805658
76561198011821075,76561198169934019
76561198011821075,76561198171050286
76561198011821075,76561198178592795
76561198011821075,76561198182090198
76561198011821075,76561198184381010
76561198011821075,76561198189600467
76561198011821075,76561198194325317
76561198011821075,76561198195064606
76561198011821075,76561198195642865
76561198011821075,76561198196480197
76561198011821075,76561198200817809
76561198011821075,76561198214282929
76561198011821075,76561198216198011
76561198011821075,76561198217886025
76561198011821075,76561198220033505
76561198011821075,76561198242601266
76561198011821075,76561198249302730
76561198011821075,76561198251665216
76561198011821075,76561198255981498
76561198011821075,76561198257472765
76561198011821075,76561198265443035
76561198011821075,76561198271497106
76561198011821075,76561198274250148
76561198011821075,76561198275440195
76561198011821075,76561198278379769
76561198011821075,76561198280131723
76561198011821075,76561198282208835
76561198011821075,76561198282994051
76561198011821075,76561198284006439
76561198011821075,76561198284142704
76561198011821075,76561198286138224
76561198011821075,76561198287964072
76561198011821075,76561198300294498
76561198011821075,76561198302494616
76561198011821075,76561198302757285
76561198011821075,76561198305750274
76561198011821075,76561198306766415
76561198011821075,76561198307578590
76561198011821075,76561198307975279
76561198011821075,76561198309239902
76561198011821075,76561198310784431
76561198011821075,76561198311341465
76561198011821075,76561198311875519
76561198011821075,76561198313240601
76561198011821075,76561198316926013
76561198011821075,76561198319003981
76561198011821075,76561198324810333
76561198011821075,76561198334162591
76561198011821075,76561198341419270
76561198011821075,76561198341947668
76561198011821075,76561198346331191
76561198011821075,76561198349050716
76561198011821075,76561198349425559
76561198011821075,76561198350342505
76561198011821075,76561198352402703
76561198011821075,76561198354933336
76561198011821075,76561198355498965
76561198011821075,76561198359847580
76561198011821075,76561198360727472
76561198011821075,76561198363717975
76561198011821075,76561198364398888
76561198011821075,76561198369750124
76561198011821075,76561198376674841
76561198011821075,76561198377653316
76561198011821075,76561198383512737
76561198011821075,76561198385657675
76561198011821075,76561198386809070
76561198011821075,76561198388056582
76561198011821075,76561198391362322
76561198011821075,76561198396338183
76561198011821075,76561198399285968
76561198011821075,76561198399486207
76561198011821075,76561198402734462
76561198011821075,76561198406735727
76561198011821075,76561198413697169
76561198011821075,76561198418372075
76561198011821075,76561198423817736
76561198011821075,76561198435437691
76561198011821075,76561198796488529
76561198011821075,76561198799390909
76561198011821075,76561198800209567
76561198011821075,76561198811477654
76561198011821075,76561198816071772
76561198011821075,76561198819360785
76561198011821075,76561198822680730
76561198011821075,76561198824541508
76561198011821075,76561198826940795
76561198011821075,76561198827575589
76561198011821075,76561198829038512
76561198011821075,76561198833945202
76561198011821075,76561198834912496
76561198011821075,76561198838901091
76561198011821075,76561198841684957
76561198011821075,76561198844148470
76561198011821075,76561198850020186
76561198011821075,76561198853163817
76561198011821075,76561198854705749
76561198011821075,76561198857609234
76561198011821075,76561198860592167
76561198011821075,76561198861928844
76561198011821075,76561198864631529
76561198011821075,76561198866053760
76561198011821075,76561198870669960
76561198011821075,76561198870894947
76561198011821075,76561198873396883
76561198011821075,76561198880304849
76561198011821075,76561198883766288
76561198011821075,76561198884300142
76561198011821075,76561198888675647
76561198011821075,76561198961566599
76561198011821075,76561198967395187
76561198011821075,76561198969380515
76561198011821075,76561198976675584
76561198011821075,76561198986954266
76561198011821075,76561198987895961
76561198011821075,76561198989011116
76561198011821075,76561198997635802
76561198011821075,76561199012820755
76561198011821075,76561199024199962
76561198011821075,76561199037703623
76561198011821075,76561199041484209
76561198011821075,76561199043550018
76561198011821075,76561199051667650
76561198011821075,76561199053619018
76561198011821075,76561199057252497
76561198011821075,76561199072489152
76561198011821075,76561199073166026
76561198011821075,76561199079414527
76561198011821075,76561199080252370
76561198011821075,76561199083115131
76561198011821075,76561199096031141
76561198011821075,76561199102805763
76561198011821075,76561199119865718
76561198011821075,76561199125520933
76561198011821075,76561199128048057
76561198011821075,76561199148893722
76561198011821075,76561199234932354
76561198011821075,76561199385262168
76561198011821075,76561199417541909
76561198011821075,76561199482536103
76561198012618668,76561197960690195
76561198012618668,76561197960873721
76561198012618668,76561197961339879
76561198012618668,76561197961460718
76561198012618668,76561197963504917
76561198012618668,76561197964687253
76561198012618668,76561197965046352
76561198012618668,76561197965105877
76561198012618668,76561197965962304
76561198012618668,76561197966998591
76561198012618668,76561197967723553
76561198012618668,76561197969040521
76561198012618668,76561197970228533
76561198012618668,76561197973784216
76561198012618668,76561197973981084
76561198012618668,76561197979463039
76561198012618668,76561197982772964
76561198012618668,76561197983031494
76561198012618668,76561197984947356
76561198012618668,76561197984963402
76561198012618668,76561197988174997
76561198012618668,76561197988530221
76561198012618668,76561197992715888
76561198012618668,76561197993107404
76561198012618668,76561197994182351
76561198012618668,76561197999186947
76561198012618668,76561198001380335
76561198012618668,76561198002872607
76561198012618668,76561198003142163
76561198012618668,76561198003922387
76561198012618668,76561198005399291
76561198012618668,76561198007211411
76561198012618668,76561198009267875
76561198012618668,76561198011732823
76561198012618668,76561198013142296
76561198012618668,76561198013999805
76561198012618668,76561198014633362
76561198012618668,76561198014778202
76561198012618668,76561198016806284
76561198012618668,76561198017508515
76561198012618668,76561198018027263
76561198012618668,76561198018379400
76561198012618668,76561198018557005
76561198012618668,76561198024895117
76561198012618668,76561198025938297
76561198012618668,76561198027501814
76561198012618668,76561198028827224
76561198012618668,76561198029578637
76561198012618668,76561198032250499
76561198012618668,76561198032826119
76561198012618668,76561198035954684
76561198012618668,76561198036884160
76561198012618668,76561198037142092
76561198012618668,76561198038547196
76561198012618668,76561198039185200
76561198012618668,76561198039354372
76561198012618668,76561198039986599
76561198012618668,76561198040491512
76561198012618668,76561198040960048
76561198012618668,76561198042462102
76561198012618668,76561198043206428
76561198012618668,76561198045403016
76561198012618668,76561198045722458
76561198012618668,76561198046342289
76561198012618668,76561198047175981
76561198012618668,76561198049794434
76561198012618668,76561198050335184
76561198012618668,76561198051312058
76561198012618668,76561198054820484
76561198012618668,76561198057671551
76561198012618668,76561198059090809
76561198012618668,76561198061423730
76561198012618668,76561198067403896
76561198012618668,76561198067763828
76561198012618668,76561198069224981
76561198012618668,76561198069569054
76561198012618668,76561198071082325
76561198012618668,76561198074017668
76561198012618668,76561198075792807
76561198012618668,76561198076451259
76561198012618668,76561198077437685
76561198012618668,76561198078038664
76561198012618668,76561198078278993
76561198012618668,76561198078618475
76561198012618668,76561198079960295
76561198012618668,76561198081526417
76561198012618668,76561198083407455
76561198012618668,76561198085429844
76561198012618668,76561198085481045
76561198012618668,76561198088468300
76561198012618668,76561198095922337
76561198012618668,76561198100326866
76561198012618668,76561198100494324
76561198012618668,76561198100494962
76561198012618668,76561198104926645
76561198012618668,76561198113108043
76561198012618668,76561198113554355
76561198012618668,76561198118646644
76561198012618668,76561198119636611
76561198012618668,76561198120491311
76561198012618668,76561198123381402
76561198012618668,76561198124273871
76561198012618668,76561198128690751
76561198012618668,76561198128804839
76561198012618668,76561198130084582
76561198012618668,76561198130444302
76561198012618668,76561198135021031
76561198012618668,76561198138009689
76561198012618668,76561198139033231
76561198012618668,76561198139312718
76561198012618668,76561198139731869
76561198012618668,76561198141336852
76561198012618668,76561198142923007
76561198012618668,76561198148561509
76561198012618668,76561198152823399
76561198012618668,76561198159756031
76561198012618668,76561198161674889
76561198012618668,76561198166351712
76561198012618668,76561198166694760
76561198012618668,76561198169266133
76561198012618668,76561198175490530
76561198012618668,76561198178592795
76561198012618668,76561198185094982
76561198012618668,76561198188257199
76561198012618668,76561198191480706
76561198012618668,76561198192259890
76561198012618668,76561198194325317
76561198012618668,76561198203691635
76561198012618668,76561198203844733
76561198012618668,76561198205882757
76561198012618668,76561198207207057
76561198012618668,76561198218265253
76561198012618668,76561198234314772
76561198012618668,76561198234370256
76561198012618668,76561198242601266
76561198012618668,76561198243555894
76561198012618668,76561198249302730
76561198012618668,76561198251931752
76561198012618668,76561198254423843
76561198012618668,76561198255303390
76561198012618668,76561198255981498
76561198012618668,76561198257770857
76561198012618668,76561198261315498
76561198012618668,76561198262803490
76561198012618668,76561198266023853
76561198012618668,76561198280131723
76561198012618668,76561198280420495
76561198012618668,76561198284006439
76561198012618668,76561198297281064
76561198012618668,76561198297787583
76561198012618668,76561198305534185
76561198012618668,76561198306766415
76561198012618668,76561198307171910
76561198012618668,76561198307578590
76561198012618668,76561198311875519
76561198012618668,76561198313118527
76561198012618668,76561198314341910
76561198012618668,76561198318461039
76561198012618668,76561198337393718
76561198012618668,76561198342503068
76561198012618668,76561198345109403
76561198012618668,76561198346369466
76561198012618668,76561198349425559
76561198012618668,76561198353779378
76561198012618668,76561198354798459
76561198012618668,76561198354940030
76561198012618668,76561198361751771
76561198012618668,76561198364398888
76561198012618668,76561198375481583
76561198012618668,76561198377335846
76561198012618668,76561198380889943
76561198012618668,76561198391362322
76561198012618668,76561198399486207
76561198012618668,76561198404434400
76561198012618668,76561198415247842
76561198012618668,76561198423817736
76561198012618668,76561198435044207
76561198012618668,76561198435102107
76561198012618668,76561198435437691
76561198012618668,76561198438415430
76561198012618668,76561198451804011
76561198012618668,76561198453919902
76561198012618668,76561198800209567
76561198012618668,76561198800332820
76561198012618668,76561198807979628
76561198012618668,76561198814943358
76561198012618668,76561198817352748
76561198012618668,76561198821632310
76561198012618668,76561198821991458
76561198012618668,76561198825185124
76561198012618668,76561198831252053
76561198012618668,76561198837142292
76561198012618668,76561198837191181
76561198012618668,76561198840726105
76561198012618668,76561198841944246
76561198012618668,76561198844293864
76561198012618668,76561198845918260
76561198012618668,76561198849258009
76561198012618668,76561198849291829
76561198012618668,76561198850020186
76561198012618668,76561198853871130
76561198012618668,76561198855876580
76561198012618668,76561198858112194
76561198012618668,76561198870239178
76561198012618668,76561198870669960
76561198012618668,76561198871691365
76561198012618668,76561198872245728
76561198012618668,76561198874226264
76561198012618668,76561198874308218
76561198012618668,76561198881043350
76561198012618668,76561198883191918
76561198012618668,76561198883766288
76561198012618668,76561198889152497
76561198012618668,76561198891125045
76561198012618668,76561198927911286
76561198012618668,76561198928880358
76561198012618668,76561198929020595
76561198012618668,76561198944110071
76561198012618668,76561198972626418
76561198012618668,76561198978064124
76561198012618668,76561198988083423
76561198012618668,76561198992890662
76561198012618668,76561199020534968
76561198012618668,76561199023972340
76561198012618668,76561199028234967
76561198012618668,76561199036529283
76561198012618668,76561199043122605
76561198012618668,76561199051889985
76561198012618668,76561199057252497
76561198012618668,76561199059293823
76561198012618668,76561199059367252
76561198012618668,76561199078733985
76561198012618668,76561199095549191
76561198012618668,76561199096616879
76561198012618668,76561199120804188
76561198012618668,76561199132869418
76561198012618668,76561199135708288
76561198012618668,76561199144569685
76561198012618668,76561199148893722
76561198012618668,76561199149555361
76561198012618668,76561199151586873
76561198012618668,76561199163957904
76561198012618668,76561199200736543
76561198012618668,76561199241953370
76561198012618668,76561199249767586
76561198012618668,76561199385633592
76561198012618668,76561199471870917
76561198012618668,76561199501814778
76561198012618668,76561199502550948
76561198012618668,76561199527491572
76561198012618668,76561199545451673
76561198012618668,76561199545862648
76561198012618668,76561199549146182
76561198012618668,76561199555573328
76561198012618668,76561199625097314
76561198012618668,76561199641839024
76561198012618668,76561199677745224
76561198012618668,76561199729384432
76561198012618668,76561199757735127
76561198012618668,76561199837768968
76561198013999805,76561197960311862
76561198013999805,76561197960429065
76561198013999805,76561197960790345
76561198013999805,76561197961308475
76561198013999805,76561197961339879
76561198013999805,76561197961624134
76561198013999805,76561197961827916
76561198013999805,76561197961883063
76561198013999805,76561197961914320
76561198013999805,76561197963122651
76561198013999805,76561197963259812
76561198013999805,76561197964297736
76561198013999805,76561197965105877
76561198013999805,76561197965619591
76561198013999805,76561197966998591
76561198013999805,76561197968926849
76561198013999805,76561197968981458
76561198013999805,76561197969041778
76561198013999805,76561197969202352
76561198013999805,76561197970052443
76561198013999805,76561197974738831
76561198013999805,76561197974954835
76561198013999805,76561197976805171
76561198013999805,76561197977206235
76561198013999805,76561197980175676
76561198013999805,76561197980225060
76561198013999805,76561197982074540
76561198013999805,76561197983031494
76561198013999805,76561197983457441
76561198013999805,76561197983520653
76561198013999805,76561197983976312
76561198013999805,76561197984963402
76561198013999805,76561197985234959
76561198013999805,76561197985510899
76561198013999805,76561197986122572
76561198013999805,76561197986305288
76561198013999805,76561197987330156
76561198013999805,76561197987356973
76561198013999805,76561197987396335
76561198013999805,76561197987738826
76561198013999805,76561197988722127
76561198013999805,76561197988758472
76561198013999805,76561197989081551
76561198013999805,76561197989171661
76561198013999805,76561197989467546
76561198013999805,76561197989839193
76561198013999805,76561197990213802
76561198013999805,76561197991302041
76561198013999805,76561197991757306
76561198013999805,76561197992801682
76561198013999805,76561197993273277
76561198013999805,76561197993370569
76561198013999805,76561197993568833
76561198013999805,76561197994006496
76561198013999805,76561197994021305
76561198013999805,76561197994087916
76561198013999805,76561197994235983
76561198013999805,76561197994337565
76561198013999805,76561197994380596
76561198013999805,76561197995102212
76561198013999805,76561197995358912
76561198013999805,76561197995565997
76561198013999805,76561197995622122
76561198013999805,76561197995634436
76561198013999805,76561197996044526
76561198013999805,76561197996321741
76561198013999805,76561197996483315
76561198013999805,76561197996845105
76561198013999805,76561197996927594
76561198013999805,76561197997313465
76561198013999805,76561197997861364
76561198013999805,76561197998587646
76561198013999805,76561197999186947
76561198013999805,76561197999378531
76561198013999805,76561197999952937
76561198013999805,76561198000548424
76561198013999805,76561198001092271
76561198013999805,76561198001490585
76561198013999805,76561198001600996
76561198013999805,76561198001728355
76561198013999805,76561198002006934
76561198013999805,76561198002208292
76561198013999805,76561198002275865
76561198013999805,76561198002284085
76561198013999805,76561198002484377
76561198013999805,76561198003140614
